z,T_eV,Theta_total_norm,Gamma_QCD,Gamma_weak,Gamma_thermal,Gamma_EM
6832133925.205828,1604337.6169169506,3.128223335729159e-06,1.1074280586363966e-138,0.9991678493567546,1.0,1.0
6969936464.069335,1636696.7303642714,3.1914190792728093e-06,4.481123402030765e-138,0.9993831085054601,1.0,1.0
7110518447.821557,1669708.5195403292,3.25585672250621e-06,1.8132524986805597e-137,0.9995427103105997,1.0,1.0
7253935937.213949,1703386.1487614796,3.3215692833067726e-06,7.337188309728734e-137,0.9996610340357064,1.0,1.0
7400246123.730266,1737743.0478652737,3.388588509310571e-06,2.9689374387627198e-136,0.9997487491881727,1.0,1.0
7549507352.393072,1772792.917565935,3.456945321279395e-06,1.2013579511970425e-135,0.9998137702785358,1.0,1.0
7701779145.030266,1808549.7349178593,3.526670152447794e-06,4.861203567532117e-135,0.9998619669119101,1.0,1.0
7857122224.011144,1845027.7588893725,3.597793208680282e-06,1.9670490465831921e-134,0.9998976914342169,1.0,1.0
8015598536.460917,1882241.536048839,3.6703446684746604e-06,7.959514342333658e-134,0.9999241707478429,1.0,1.0
8177271278.96382,1920205.906365505,3.744354837352887e-06,3.2207569341547662e-133,0.9999437971197447,1.0,1.0
8342204922.764269,1958936.0091272916,3.819854267717515e-06,1.3032547945503547e-132,0.9999583439423148,1.0,1.0
8510465239.476654,1998447.2889780297,3.8968738525977235e-06,5.2735213934109085e-132,0.9999691257707732,1.0,1.0
8682119327.313408,2038755.5020763942,3.975444899681066e-06,2.13389031854329e-131,0.9999771170047501,1.0,1.0
8857235637.842064,2079876.722379061,4.055599190483236e-06,8.634624858591796e-131,0.9999830398879058,1.0,1.0
9035884003.282324,2121827.348050666,4.1373690283342336e-06,3.4939352693508226e-130,0.9999874297504274,1.0,1.0
9218135664.353384,2164624.108002981,4.220787277967601e-06,1.4137943299653103e-129,0.9999906833755638,1.0,1.0
9404063298.682928,2208284.068565979,4.30588739882405e-06,5.7208112153118495e-129,0.9999930948532658,1.0,1.0
9593741049.789454,2252824.640293531,4.392703473668642e-06,2.3148827426786096e-128,0.9999948821569459,1.0,1.0
9787244556.648798,2298263.5849062866,4.481270233732475e-06,9.366996935721366e-128,0.9999962068430377,1.0,1.0
9984650983.857246,2344619.022374646,4.571623081296796e-06,3.79028405959609e-127,0.9999971886525916,1.0,1.0
10186039052.40277,2391909.438144534,4.663798110414856e-06,1.5337096137694167e-126,0.9999979163339874,1.0,1.0
10391489071.057322,2440153.690509012,4.757832126299329e-06,6.20603928990447e-126,0.9999984556646322,1.0,1.0
10601082968.401955,2489371.0181284905,4.853762663775334e-06,2.511226592189996e-125,0.9999988553965073,1.0,1.0
10814904325.497858,2539581.0477026175,4.951628005103551e-06,1.0161487387931325e-124,0.9999991516628792,1.0,1.0
11033038409.21675,2590803.8017969998,5.05146719740526e-06,4.111768577812979e-124,0.9999993712444352,1.0,1.0
11255572206.243155,2643059.706827698,5.1533200698657305e-06,1.6637958787035237e-123,0.9999995339900518,1.0,1.0
11482594457.762486,2696369.601206761,5.257227250851341e-06,6.73242346598531e-123,0.9999996546109889,1.0,1.0
11714195694.84919,2750754.743652153,5.363230185044585e-06,2.724223945113895e-122,0.9999997440106896,1.0,1.0
11950468274.568253,2806236.821665195,5.47137115067681e-06,1.102336497495647e-121,0.9999998102703809,1.0,1.0
12191506416.80486,2862837.9601789885,5.581693276921254e-06,4.460520787554633e-121,0.9999998593795667,1.0,1.0
12437406241.83732,2920580.730381381,5.694240561495478e-06,1.8049158076008708e-120,0.9999998957774432,1.0,1.0
12688265808.667368,2979488.1587157734,5.809057888511567e-06,7.303454524019303e-120,0.999999922754176,1.0,1.0
12944185154.123857,3039583.736063541,5.926191046605524e-06,2.955287319215786e-119,0.9999999427483122,1.0,1.0
13205266332.754858,3100891.4271115907,6.045686747370992e-06,1.195834534248263e-118,0.9999999575672112,1.0,1.0
13471613457.524895,3163435.679908981,6.167592644118712e-06,4.838853481370657e-118,0.9999999685504196,1.0,1.0
13743332741.332579,3227241.4356161864,6.2919573509791774e-06,1.9580052543763776e-117,0.9999999766907589,1.0,1.0
14020532539.365597,3292334.1384509983,6.418830462364085e-06,7.922919325687537e-117,0.999999982724071,1.0,1.0
14303323392.310534,3358739.745835154,6.548262572800566e-06,3.2059490392670834e-116,0.9999999871957338,1.0,1.0
14591818070.433695,3426484.738745498,6.680305297150098e-06,1.2972628926154711e-115,0.9999999905099616,1.0,1.0
14886131618.551033,3495596.132273927,6.81501129122379e-06,5.249275618381354e-115,0.9999999929663419,1.0,1.0
15186381401.905632,3566101.4864004464,6.952434272805073e-06,2.1240794502516374e-114,0.9999999947869185,1.0,1.0
15492687152.969944,3638028.91698338,7.092629043089586e-06,8.594925926904837e-114,0.9999999961362609,1.0,1.0
15805171019.192373,3711407.106971335,7.2356515085527355e-06,3.477871398849174e-113,0.9999999971363425,1.0,1.0
16123957611.706514,3786265.31784122,7.3815587032544135e-06,1.4072942070493228e-112,0.9999999978775653,1.0,1.0
16449174055.023495,3862633.401267115,7.530408811591034e-06,5.694508962733167e-112,0.9999999984269314,1.0,1.0
16780950037.726023,3940541.811024365,7.682261191504105e-06,2.304239736387732e-111,0.9999999988341011,1.0,1.0
17119417864.18489,4020021.615133773,7.837176398155256e-06,9.323930820906227e-111,0.9999999991358797,1.0,1.0
17464712507.31923,4101104.508250884,7.995216208077892e-06,3.7728576840477803e-110,0.9999999993595468,1.0,1.0
17816971662.420296,4183822.824305012,8.156443643814708e-06,1.5266581635492833e-109,0.9999999995253201,1.0,1.0
18176335802.060852,4268209.549393189,8.320922999051502e-06,6.177506133319403e-109,0.9999999996481852,1.0,1.0
18542948232.11274,4354298.334934344,8.488719864257663e-06,2.499680867558258e-108,0.9999999997392481,1.0,1.0
18916955148.89354,4442123.51108861,8.659901152843076e-06,1.0114768492004259e-107,0.9999999998067406,1.0,1.0
19298505697.466343,4531720.100447417,8.834535127842558e-06,4.092864132170509e-107,0.9999999998567635,1.0,1.0
19687752031.11496,4623123.831999601,9.012691429138018e-06,1.6561463386600958e-106,0.9999999998938385,1.0,1.0
20084849372.01948,4716371.155379372,9.194441101229905e-06,6.701470184417324e-106,0.9999999999213172,1.0,1.0
20489956073.15497,4811499.255401516,9.379856621568314e-06,2.711698935315334e-105,0.9999999999416831,1.0,1.0
20903233681.438595,4908546.0668897545,9.569011929455461e-06,1.0972683476077509e-104,0.9999999999567777,1.0,1.0
21324847002.15122,5007550.289804362,9.761982455531334e-06,4.440012904763823e-104,0.9999999999679654,1.0,1.0
21754964164.657566,5108551.404674739,9.958845151853699e-06,1.7966174489112331e-103,0.9999999999762572,1.0,1.0
22193756689.45195,5211589.688343241,1.0159678522584748e-05,7.26987584714516e-103,0.9999999999824027,1.0,1.0
22641399556.55709,5316706.23002675,1.036456265529703e-05,2.9416999631724273e-102,0.9999999999869575,1.0,1.0
