ell,Delta_Cl_over_Cl
2761,-2.5420667361810395e-27
2762,-2.542213106017325e-27
2763,-2.542358817751639e-27
2764,-2.5425038717522667e-27
2765,-2.5426482683875865e-27
2766,-2.5427920080260773e-27
2767,-2.5429350910363115e-27
2768,-2.5430775177869595e-27
2769,-2.5432192886467856e-27
2770,-2.5433604039846494e-27
2771,-2.543500864169505e-27
2772,-2.5436406695703998e-27
2773,-2.543779820556475e-27
2774,-2.5439183174969625e-27
2775,-2.5440561607611915e-27
2776,-2.544193350718578e-27
2777,-2.5443298877386327e-27
2778,-2.544465772190955e-27
2779,-2.5446010044452356e-27
2780,-2.544735584871256e-27
2781,-2.544869513838887e-27
2782,-2.545002791718086e-27
2783,-2.545135418878903e-27
2784,-2.5452673956914723e-27
2785,-2.5453987225260174e-27
2786,-2.5455293997528494e-27
2787,-2.545659427742365e-27
2788,-2.5457888068650482e-27
2789,-2.545917537491467e-27
2790,-2.546045619992276e-27
2791,-2.5461730547382142e-27
2792,-2.5462998421001046e-27
2793,-2.5464259824488532e-27
2794,-2.5465514761554524e-27
2795,-2.5466763235909725e-27
2796,-2.5468005251265717e-27
2797,-2.5469240811334864e-27
2798,-2.547046991983034e-27
2799,-2.547169258046616e-27
2800,-2.5472908796957118e-27
2801,-2.5474118573018823e-27
2802,-2.547532191236767e-27
2803,-2.5476518818720847e-27
2804,-2.5477709295796345e-27
2805,-2.5478893347312908e-27
2806,-2.5480070976990078e-27
2807,-2.5481242188548172e-27
2808,-2.5482406985708247e-27
2809,-2.5483565372192165e-27
2810,-2.548471735172251e-27
2811,-2.548586292802265e-27
2812,-2.5487002104816677e-27
2813,-2.5488134885829444e-27
2814,-2.5489261274786543e-27
2815,-2.5490381275414302e-27
2816,-2.549149489143977e-27
2817,-2.549260212659074e-27
2818,-2.5493702984595716e-27
2819,-2.549479746918392e-27
2820,-2.54958855840853e-27
2821,-2.549696733303049e-27
2822,-2.5498042719750854e-27
2823,-2.549911174797843e-27
2824,-2.550017442144598e-27
2825,-2.5501230743886946e-27
2826,-2.5502280719035437e-27
2827,-2.550332435062627e-27
2828,-2.550436164239492e-27
2829,-2.550539259807756e-27
2830,-2.5506417221411004e-27
2831,-2.550743551613276e-27
2832,-2.5508447485980955e-27
2833,-2.5509453134694407e-27
2834,-2.5510452466012577e-27
2835,-2.5511445483675565e-27
2836,-2.551243219142412e-27
2837,-2.5513412592999618e-27
2838,-2.5514386692144085e-27
2839,-2.551535449260016e-27
2840,-2.551631599811112e-27
2841,-2.5517271212420855e-27
2842,-2.551822013927387e-27
2843,-2.551916278241528e-27
2844,-2.5520099145590826e-27
2845,-2.5521029232546816e-27
2846,-2.5521953047030196e-27
2847,-2.5522870592788474e-27
2848,-2.552378187356977e-27
2849,-2.5524686893122773e-27
2850,-2.552558565519677e-27
2851,-2.552647816354161e-27
2852,-2.5527364421907718e-27
2853,-2.5528244434046097e-27
2854,-2.5529118203708305e-27
2855,-2.552998573464646e-27
2856,-2.5530847030613242e-27
2857,-2.5531702095361872e-27
2858,-2.553255093264613e-27
2859,-2.553339354622032e-27
2860,-2.5534229939839315e-27
2861,-2.5535060117258495e-27
2862,-2.5535884082233772e-27
2863,-2.55367018385216e-27
2864,-2.553751338987895e-27
2865,-2.5538318740063304e-27
2866,-2.5539117892832644e-27
2867,-2.55399108519455e-27
2868,-2.5540697621160873e-27
2869,-2.554147820423827e-27
2870,-2.5542252604937704e-27
2871,-2.5543020827019675e-27
2872,-2.5543782874245168e-27
2873,-2.554453875037567e-27
2874,-2.5545288459173117e-27
2875,-2.5546032004399948e-27
2876,-2.5546769389819056e-27
2877,-2.554750061919381e-27
2878,-2.5548225696288042e-27
2879,-2.5548944624866046e-27
2880,-2.5549657408692556e-27
2881,-2.555036405153278e-27
2882,-2.555106455715235e-27
2883,-2.555175892931736e-27
2884,-2.5552447171794324e-27
2885,-2.5553129288350212e-27
2886,-2.5553805282752406e-27
2887,-2.5554475158768723e-27
2888,-2.5555138920167402e-27
2889,-2.5555796570717096e-27
2890,-2.555644811418688e-27
2891,-2.5557093554346234e-27
2892,-2.5557732894965046e-27
2893,-2.5558366139813605e-27
2894,-2.5558993292662595e-27
2895,-2.55596143572831e-27
2896,-2.5560229337446593e-27
2897,-2.5560838236924934e-27
2898,-2.5561441059490354e-27
2899,-2.5562037808915484e-27
2900,-2.5562628488973307e-27
2901,-2.5563213103437192e-27
2902,-2.556379165608087e-27
2903,-2.556436415067842e-27
2904,-2.5564930591004302e-27
2905,-2.5565490980833325e-27
2906,-2.5566045323940626e-27
2907,-2.5566593624101717e-27
2908,-2.5567135885092446e-27
2909,-2.5567672110688993e-27
2910,-2.5568202304667866e-27
2911,-2.5568726470805918e-27
2912,-2.556924461288033e-27
2913,-2.5569756734668584e-27
2914,-2.5570262839948518e-27
2915,-2.5570762932498243e-27
2916,-2.5571257016096218e-27
2917,-2.557174509452119e-27
2918,-2.5572227171552203e-27
2919,-2.5572703250968622e-27
2920,-2.5573173336550095e-27
2921,-2.557363743207656e-27
2922,-2.5574095541328256e-27
2923,-2.5574547668085682e-27
2924,-2.5574993816129647e-27
2925,-2.5575433989241222e-27
2926,-2.557586819120174e-27
2927,-2.5576296425792832e-27
2928,-2.5576718696796356e-27
2929,-2.5577135007994465e-27
2930,-2.557754536316955e-27
2931,-2.5577949766104267e-27
2932,-2.5578348220581525e-27
2933,-2.557874073038446e-27
2934,-2.557912729929647e-27
2935,-2.5579507931101173e-27
2936,-2.5579882629582452e-27
2937,-2.5580251398524386e-27
2938,-2.5580614241711304e-27
2939,-2.5580971162927754e-27
2940,-2.5581322165958492e-27
2941,-2.5581667254588518e-27
2942,-2.558200643260302e-27
2943,-2.5582339703787406e-27
2944,-2.5582667071927273e-27
2945,-2.5582988540808443e-27
2946,-2.5583304114216922e-27
2947,-2.5583613795938915e-27
2948,-2.558391758976081e-27
2949,-2.5584215499469188e-27
2950,-2.5584507528850823e-27
2951,-2.558479368169264e-27
2952,-2.5585073961781767e-27
2953,-2.5585348372905485e-27
2954,-2.5585616918851266e-27
2955,-2.558587960340672e-27
2956,-2.5586136430359645e-27
2957,-2.5586387403497962e-27
2958,-2.5586632526609785e-27
2959,-2.5586871803483354e-27
2960,-2.558710523790706e-27
2961,-2.5587332833669425e-27
2962,-2.558755459455914e-27
2963,-2.5587770524365014e-27
2964,-2.5587980626875987e-27
2965,-2.558818490588113e-27
2966,-2.5588383365169635e-27
2967,-2.558857600853082e-27
2968,-2.5588762839754123e-27
2969,-2.5588943862629095e-27
2970,-2.5589119080945395e-27
2971,-2.558928849849279e-27
2972,-2.5589452119061147e-27
2973,-2.558960994644044e-27
2974,-2.5589761984420738e-27
2975,-2.5589908236792203e-27
2976,-2.5590048707345087e-27
2977,-2.5590183399869717e-27
2978,-2.5590312318156527e-27
2979,-2.5590435465996004e-27
2980,-2.559055284717872e-27
2981,-2.5590664465495333e-27
2982,-2.5590770324736546e-27
2983,-2.559087042869314e-27
2984,-2.5590964781155958e-27
2985,-2.55910533859159e-27
2986,-2.5591136246763915e-27
2987,-2.559121336749101e-27
2988,-2.5591284751888232e-27
2989,-2.5591350403746686e-27
2990,-2.559141032685751e-27
2991,-2.559146452501188e-27
2992,-2.559151300200099e-27
2993,-2.5591555761616093e-27
2994,-2.559159280764846e-27
2995,-2.5591624143889372e-27
2996,-2.559164977413014e-27
2997,-2.55916697021621e-27
2998,-2.559168393177658e-27
2999,-2.5591692466764933e-27
3000,-2.5591695310918525e-27
3001,-2.5591692468028722e-27
3002,-2.5591683941886867e-27
3003,-2.5591669736284338e-27
3004,-2.5591649855012476e-27
3005,-2.559162430186263e-27
3006,-2.5591593080626106e-27
3007,-2.5591556195094243e-27
3008,-2.5591513649058313e-27
3009,-2.5591465446309584e-27
3010,-2.5591411590639322e-27
3011,-2.55913520858387e-27
3012,-2.559128693569892e-27
3013,-2.5591216144011117e-27
3014,-2.559113971456639e-27
3015,-2.5591057651155788e-27
3016,-2.5590969957570342e-27
3017,-2.559087663760099e-27
3018,-2.5590777695038658e-27
3019,-2.5590673133674178e-27
3020,-2.5590562957298368e-27
3021,-2.5590447169701924e-27
3022,-2.559032577467553e-27
3023,-2.5590198776009765e-27
3024,-2.5590066177495156e-27
3025,-2.5589927982922148e-27
3026,-2.55897841960811e-27
3027,-2.55896348207623e-27
3028,-2.5589479860755937e-27
3029,-2.558931931985212e-27
3030,-2.5589153201840855e-27
3031,-2.5588981510512078e-27
3032,-2.5588804249655603e-27
3033,-2.5588621423061147e-27
3034,-2.5588433034518323e-27
3035,-2.5588239087816637e-27
3036,-2.5588039586745487e-27
3037,-2.558783453509415e-27
3038,-2.558762393665179e-27
3039,-2.5587407795207447e-27
3040,-2.5587186114550028e-27
3041,-2.558695889846834e-27
3042,-2.558672615075104e-27
3043,-2.5586487875186633e-27
3044,-2.5586244075563537e-27
3045,-2.5585994755669985e-27
3046,-2.5585739919294082e-27
3047,-2.5585479570223796e-27
3048,-2.5585213712246943e-27
3049,-2.558494234915116e-27
3050,-2.5584665484723974e-27
3051,-2.5584383122752715e-27
3052,-2.5584095267024578e-27
3053,-2.558380192132656e-27
3054,-2.5583503089445544e-27
3055,-2.558319877516819e-27
3056,-2.5582888982281006e-27
3057,-2.558257371457032e-27
3058,-2.558225297582228e-27
3059,-2.558192676982286e-27
3060,-2.558159510035783e-27
3061,-2.5581257971212784e-27
3062,-2.558091538617313e-27
3063,-2.5580567349024045e-27
3064,-2.558021386355055e-27
3065,-2.557985493353745e-27
3066,-2.5579490562769337e-27
3067,-2.557912075503061e-27
3068,-2.5578745514105433e-27
3069,-2.5578364843777788e-27
3070,-2.5577978747831412e-27
3071,-2.5577587230049855e-27
3072,-2.55771902942164e-27
3073,-2.5576787944114152e-27
3074,-2.5576380183525945e-27
3075,-2.557596701623441e-27
3076,-2.557554844602195e-27
3077,-2.557512447667069e-27
3078,-2.557469511196255e-27
3079,-2.5574260355679202e-27
3080,-2.557382021160207e-27
3081,-2.5573374683512314e-27
3082,-2.5572923775190857e-27
3083,-2.5572467490418366e-27
3084,-2.5572005832975237e-27
3085,-2.5571538806641636e-27
3086,-2.5571066415197423e-27
3087,-2.557058866242222e-27
3088,-2.5570105552095368e-27
3089,-2.5569617087995953e-27
3090,-2.5569123273902745e-27
3091,-2.5568624113594282e-27
3092,-2.55681196108488e-27
3093,-2.556760976944424e-27
3094,-2.5567094593158278e-27
3095,-2.556657408576827e-27
3096,-2.5566048251051324e-27
3097,-2.5565517092784222e-27
3098,-2.5564980614743433e-27
3099,-2.5564438820705154e-27
3100,-2.5563891714445264e-27
3101,-2.556333929973935e-27
3102,-2.556278158036266e-27
3103,-2.5562218560090158e-27
3104,-2.556165024269647e-27
3105,-2.556107663195593e-27
3106,-2.5560497731642507e-27
3107,-2.55599135455299e-27
3108,-2.555932407739144e-27
3109,-2.5558729331000148e-27
3110,-2.55581293101287e-27
3111,-2.555752401854945e-27
3112,-2.5556913460034407e-27
3113,-2.5556297638355235e-27
3114,-2.555567655728326e-27
3115,-2.5555050220589464e-27
3116,-2.555441863204447e-27
3117,-2.5553781795418552e-27
3118,-2.555313971448165e-27
3119,-2.55524923930033e-27
3120,-2.5551839834752733e-27
3121,-2.5551182043498772e-27
3122,-2.5550519023009896e-27
3123,-2.5549850777054207e-27
3124,-2.5549177309399444e-27
3125,-2.554849862381297e-27
3126,-2.5547814724061777e-27
3127,-2.5547125613912455e-27
3128,-2.554643129713123e-27
3129,-2.5545731777483934e-27
3130,-2.554502705873603e-27
3131,-2.5544317144652565e-27
3132,-2.5543602038998215e-27
3133,-2.5542881745537248e-27
3134,-2.554215626803354e-27
3135,-2.5541425610250548e-27
3136,-2.554068977595135e-27
3137,-2.5539948768898606e-27
3138,-2.5539202592854567e-27
3139,-2.5538451251581075e-27
3140,-2.5537694748839558e-27
3141,-2.5536933088391006e-27
3142,-2.5536166273996032e-27
3143,-2.5535394309414783e-27
3144,-2.5534617198407023e-27
3145,-2.553383494473204e-27
3146,-2.553304755214873e-27
3147,-2.553225502441555e-27
3148,-2.5531457365290504e-27
3149,-2.5530654578531167e-27
3150,-2.5529846667894682e-27
3151,-2.5529033637137744e-27
3152,-2.5528215490016594e-27
3153,-2.5527392230287027e-27
3154,-2.5526563861704402e-27
3155,-2.55257303880236e-27
3156,-2.5524891812999056e-27
3157,-2.5524048140384764e-27
3158,-2.5523199373934227e-27
3159,-2.55223455174005e-27
3160,-2.5521486574536168e-27
3161,-2.5520622549093352e-27
3162,-2.551975344482369e-27
3163,-2.551887926547836e-27
3164,-2.551800001480805e-27
3165,-2.5517115696562977e-27
3166,-2.5516226314492873e-27
3167,-2.551533187234699e-27
3168,-2.551443237387408e-27
3169,-2.551352782282242e-27
3170,-2.5512618222939788e-27
3171,-2.5511703577973474e-27
3172,-2.5510783891670253e-27
3173,-2.5509859167776427e-27
3174,-2.550892941003778e-27
3175,-2.5507994622199594e-27
3176,-2.5507054808006633e-27
3177,-2.5506109971203176e-27
3178,-2.5505160115532963e-27
3179,-2.550420524473925e-27
3180,-2.5503245362564747e-27
3181,-2.5502280472751652e-27
3182,-2.5501310579041658e-27
3183,-2.5500335685175913e-27
3184,-2.549935579489505e-27
3185,-2.5498370911939165e-27
3186,-2.5497381040047827e-27
3187,-2.5496386182960083e-27
3188,-2.5495386344414414e-27
3189,-2.5494381528148786e-27
3190,-2.5493371737900612e-27
3191,-2.5492356977406766e-27
3192,-2.549133725040359e-27
3193,-2.5490312560626844e-27
3194,-2.5489282911811758e-27
3195,-2.548824830769302e-27
3196,-2.5487208752004735e-27
3197,-2.548616424848046e-27
3198,-2.5485114800853207e-27
3199,-2.54840604128554e-27
3200,-2.5483001088218913e-27
3201,-2.548193683067505e-27
3202,-2.5480867643954547e-27
3203,-2.547979353178756e-27
3204,-2.5478714497903673e-27
3205,-2.5477630546031888e-27
3206,-2.5476541679900645e-27
3207,-2.5475447903237787e-27
3208,-2.547434921977057e-27
3209,-2.5473245633225664e-27
3210,-2.5472137147329172e-27
3211,-2.5471023765806576e-27
3212,-2.5469905492382775e-27
3213,-2.546878233078208e-27
3214,-2.5467654284728192e-27
3215,-2.546652135794422e-27
3216,-2.5465383554152664e-27
3217,-2.5464240877075426e-27
3218,-2.546309333043379e-27
3219,-2.5461940917948435e-27
3220,-2.546078364333943e-27
3221,-2.545962151032623e-27
3222,-2.5458454522627672e-27
3223,-2.5457282683961963e-27
3224,-2.545610599804671e-27
3225,-2.545492446859888e-27
3226,-2.5453738099334823e-27
3227,-2.5452546893970253e-27
3228,-2.545135085622025e-27
3229,-2.5450149989799284e-27
3230,-2.5448944298421167e-27
3231,-2.5447733785799075e-27
3232,-2.5446518455645565e-27
3233,-2.5445298311672527e-27
3234,-2.5444073357591228e-27
3235,-2.5442843597112265e-27
3236,-2.544160903394562e-27
3237,-2.544036967180059e-27
3238,-2.543912551438584e-27
3239,-2.5437876565409374e-27
3240,-2.5436622828578542e-27
3241,-2.543536430760003e-27
3242,-2.5434101006179863e-27
3243,-2.543283292802341e-27
3244,-2.5431560076835347e-27
3245,-2.5430282456319726e-27
3246,-2.542900007017989e-27
3247,-2.5427712922118528e-27
3248,-2.5426421015837657e-27
3249,-2.5425124355038595e-27
3250,-2.5423822943422008e-27
3251,-2.542251678468787e-27
3252,-2.5421205882535458e-27
3253,-2.5419890240663385e-27
3254,-2.5418569862769566e-27
3255,-2.5417244752551225e-27
3256,-2.5415914913704894e-27
3257,-2.5414580349926416e-27
3258,-2.541324106491093e-27
3259,-2.541189706235289e-27
3260,-2.5410548345946032e-27
3261,-2.54091949193834e-27
3262,-2.5407836786357328e-27
3263,-2.5406473950559453e-27
3264,-2.540510641568068e-27
3265,-2.540373418541124e-27
3266,-2.540235726344062e-27
3267,-2.5400975653457582e-27
3268,-2.5399589359150217e-27
3269,-2.539819838420585e-27
3270,-2.539680273231112e-27
3271,-2.5395402407151914e-27
3272,-2.5393997412413396e-27
3273,-2.5392587751780033e-27
3274,-2.5391173428935517e-27
3275,-2.538975444756284e-27
3276,-2.538833081134425e-27
3277,-2.5386902523961262e-27
3278,-2.538546958909465e-27
3279,-2.5384032010424437e-27
3280,-2.5382589791629928e-27
3281,-2.5381142936389666e-27
3282,-2.537969144838144e-27
3283,-2.5378235331282316e-27
3284,-2.537677458876859e-27
3285,-2.5375309224515814e-27
3286,-2.537383924219878e-27
3287,-2.5372364645491526e-27
3288,-2.5370885438067336e-27
3289,-2.5369401623598717e-27
3290,-2.536791320575744e-27
3291,-2.5366420188214487e-27
3292,-2.5364922574640083e-27
3293,-2.5363420368703694e-27
3294,-2.536191357407399e-27
3295,-2.5360402194418905e-27
3296,-2.535888623340556e-27
3297,-2.5357365694700326e-27
3298,-2.5355840581968782e-27
3299,-2.5354310898875738e-27
3300,-2.5352776649085204e-27
3301,-2.5351237836260433e-27
3302,-2.534969446406386e-27
3303,-2.534814653615715e-27
3304,-2.5346594056201183e-27
3305,-2.534503702785603e-27
3306,-2.5343475454780975e-27
3307,-2.534190934063451e-27
3308,-2.5340338689074323e-27
3309,-2.533876350375732e-27
3310,-2.533718378833957e-27
3311,-2.5335599546476362e-27
3312,-2.533401078182218e-27
3313,-2.53324174980307e-27
3314,-2.533081969875478e-27
3315,-2.532921738764647e-27
3316,-2.5327610568357e-27
3317,-2.53259992445368e-27
3318,-2.5324383419835475e-27
3319,-2.5322763097901807e-27
3320,-2.5321138282383757e-27
3321,-2.5319508976928483e-27
3322,-2.5317875185182277e-27
3323,-2.5316236910790653e-27
3324,-2.531459415739826e-27
3325,-2.5312946928648932e-27
3326,-2.5311295228185662e-27
3327,-2.5309639059650622e-27
3328,-2.5307978426685142e-27
3329,-2.5306313332929705e-27
3330,-2.530464378202397e-27
3331,-2.5302969777606732e-27
3332,-2.5301291323315984e-27
3333,-2.5299608422788818e-27
3334,-2.529792107966153e-27
3335,-2.529622929756953e-27
3336,-2.5294533080147402e-27
3337,-2.5292832431028857e-27
3338,-2.5291127353846774e-27
3339,-2.5289417852233153e-27
3340,-2.5287703929819155e-27
3341,-2.528598559023507e-27
3342,-2.5284262837110327e-27
3343,-2.52825356740735e-27
3344,-2.5280804104752277e-27
3345,-2.527906813277351e-27
3346,-2.5277327761763158e-27
3347,-2.5275582995346322e-27
3348,-2.5273833837147214e-27
3349,-2.5272080290789187e-27
3350,-2.5270322359894723e-27
3351,-2.526856004808541e-27
3352,-2.5266793358981964e-27
3353,-2.526502229620422e-27
3354,-2.526324686337113e-27
3355,-2.526146706410076e-27
3356,-2.5259682902010284e-27
3357,-2.525789438071601e-27
3358,-2.5256101503833316e-27
3359,-2.5254304274976727e-27
3360,-2.5252502697759858e-27
3361,-2.5250696775795427e-27
3362,-2.5248886512695253e-27
3363,-2.5247071912070265e-27
3364,-2.5245252977530487e-27
3365,-2.524342971268504e-27
3366,-2.524160212114214e-27
3367,-2.5239770206509093e-27
3368,-2.5237933972392318e-27
3369,-2.5236093422397295e-27
3370,-2.5234248560128625e-27
3371,-2.5232399389189964e-27
3372,-2.5230545913184077e-27
3373,-2.52286881357128e-27
3374,-2.5226826060377073e-27
3375,-2.5224959690776877e-27
3376,-2.522308903051131e-27
3377,-2.5221214083178528e-27
3378,-2.5219334852375774e-27
3379,-2.5217451341699352e-27
3380,-2.5215563554744646e-27
3381,-2.5213671495106105e-27
3382,-2.5211775166377256e-27
3383,-2.5209874572150685e-27
3384,-2.520796971601805e-27
3385,-2.520606060157007e-27
3386,-2.5204147232396524e-27
3387,-2.5202229612086253e-27
3388,-2.520030774422716e-27
3389,-2.5198381632406203e-27
3390,-2.5196451280209393e-27
3391,-2.5194516691221805e-27
3392,-2.519257786902755e-27
3393,-2.5190634817209802e-27
3394,-2.5188687539350783e-27
3395,-2.5186736039031758e-27
3396,-2.5184780319833047e-27
3397,-2.5182820385334008e-27
3398,-2.5180856239113032e-27
3399,-2.5178887884747568e-27
3400,-2.5176915325814094e-27
3401,-2.5174938565888137e-27
3402,-2.5172957608544253e-27
3403,-2.517097245735602e-27
3404,-2.5168983115896073e-27
3405,-2.516698958773606e-27
3406,-2.516499187644667e-27
3407,-2.5162989985597622e-27
3408,-2.516098391875765e-27
3409,-2.515897367949452e-27
3410,-2.515695927137502e-27
3411,-2.515494069796497e-27
3412,-2.515291796282919e-27
3413,-2.5150891069531537e-27
3414,-2.5148860021634887e-27
3415,-2.5146824822701118e-27
3416,-2.514478547629112e-27
3417,-2.514274198596481e-27
3418,-2.5140694355281123e-27
3419,-2.513864258779798e-27
3420,-2.5136586687072326e-27
3421,-2.5134526656660105e-27
3422,-2.513246250011627e-27
3423,-2.5130394220994772e-27
3424,-2.512832182284858e-27
3425,-2.512624530922965e-27
3426,-2.5124164683688937e-27
3427,-2.5122079949776392e-27
3428,-2.5119991111040975e-27
3429,-2.5117898171030624e-27
3430,-2.5115801133292286e-27
3431,-2.511370000137189e-27
3432,-2.511159477881434e-27
3433,-2.5109485469163562e-27
3434,-2.5107372075962457e-27
3435,-2.510525460275289e-27
3436,-2.5103133053075728e-27
3437,-2.5101007430470836e-27
3438,-2.5098877738477028e-27
3439,-2.5096743980632117e-27
3440,-2.509460616047288e-27
3441,-2.5092464281535103e-27
3442,-2.509031834735351e-27
3443,-2.5088168361461807e-27
3444,-2.5086014327392694e-27
3445,-2.5083856248677815e-27
3446,-2.5081694128847805e-27
3447,-2.5079527971432244e-27
3448,-2.507735777995971e-27
3449,-2.5075183557957718e-27
3450,-2.507300530895275e-27
3451,-2.5070823036470265e-27
3452,-2.5068636744034674e-27
3453,-2.5066446435169342e-27
3454,-2.5064252113396607e-27
3455,-2.5062053782237745e-27
3456,-2.5059851445213006e-27
3457,-2.505764510584157e-27
3458,-2.5055434767641596e-27
3459,-2.5053220434130177e-27
3460,-2.5051002108823352e-27
3461,-2.504877979523613e-27
3462,-2.5046553496882446e-27
3463,-2.504432321727518e-27
3464,-2.504208895992617e-27
3465,-2.5039850728346184e-27
3466,-2.503760852604494e-27
3467,-2.5035362356531084e-27
3468,-2.5033112223312216e-27
3469,-2.5030858129894863e-27
3470,-2.5028600079784486e-27
3471,-2.5026338076485487e-27
3472,-2.50240721235012e-27
3473,-2.502180222433388e-27
3474,-2.5019528382484725e-27
3475,-2.501725060145385e-27
3476,-2.501496888474032e-27
3477,-2.5012683235842096e-27
3478,-2.501039365825607e-27
3479,-2.500810015547809e-27
3480,-2.5005802731002886e-27
3481,-2.500350138832412e-27
3482,-2.5001196130934384e-27
3483,-2.4998886962325187e-27
3484,-2.4996573885986932e-27
3485,-2.4994256905408965e-27
3486,-2.4991936024079533e-27
3487,-2.4989611245485796e-27
3488,-2.4987282573113837e-27
3489,-2.4984950010448622e-27
3490,-2.4982613560974057e-27
3491,-2.4980273228172935e-27
3492,-2.4977929015526964e-27
3493,-2.497558092651675e-27
3494,-2.4973228964621812e-27
3495,-2.4970873133320565e-27
3496,-2.496851343609032e-27
3497,-2.4966149876407307e-27
3498,-2.4963782457746623e-27
3499,-2.4961411183582287e-27
3500,-2.4959036057387223e-27
3501,-2.4956657082633207e-27
3502,-2.495427426279095e-27
3503,-2.495188760133004e-27
3504,-2.4949497101718942e-27
3505,-2.4947102767425037e-27
3506,-2.4944704601914568e-27
3507,-2.49423026086527e-27
3508,-2.4939896791103438e-27
3509,-2.4937487152729705e-27
3510,-2.4935073696993296e-27
3511,-2.493265642735489e-27
3512,-2.4930235347274038e-27
3513,-2.4927810460209186e-27
3514,-2.4925381769617642e-27
3515,-2.4922949278955597e-27
3516,-2.492051299167814e-27
3517,-2.4918072911239187e-27
3518,-2.491562904109157e-27
3519,-2.491318138468697e-27
3520,-2.4910729945475955e-27
3521,-2.4908274726907933e-27
3522,-2.490581573243123e-27
3523,-2.4903352965492985e-27
3524,-2.490088642953924e-27
3525,-2.489841612801488e-27
3526,-2.4895942064363675e-27
3527,-2.4893464242028233e-27
3528,-2.489098266445004e-27
3529,-2.4888497335069446e-27
3530,-2.4886008257325634e-27
3531,-2.4883515434656678e-27
3532,-2.4881018870499484e-27
3533,-2.4878518568289813e-27
3534,-2.4876014531462298e-27
3535,-2.4873506763450412e-27
3536,-2.487099526768648e-27
3537,-2.4868480047601683e-27
3538,-2.4865961106626045e-27
3539,-2.486343844818844e-27
3540,-2.4860912075716597e-27
3541,-2.4858381992637075e-27
3542,-2.4855848202375284e-27
3543,-2.4853310708355493e-27
3544,-2.4850769514000784e-27
3545,-2.484822462273311e-27
3546,-2.4845676037973245e-27
3547,-2.4843123763140794e-27
3548,-2.4840567801654233e-27
3549,-2.4838008156930845e-27
3550,-2.4835444832386752e-27
3551,-2.4832877831436925e-27
3552,-2.483030715749516e-27
3553,-2.4827732813974074e-27
3554,-2.4825154804285133e-27
3555,-2.4822573131838613e-27
3556,-2.481998780004365e-27
3557,-2.481739881230818e-27
3558,-2.4814806172038968e-27
3559,-2.481220988264161e-27
3560,-2.4809609947520528e-27
3561,-2.4807006370078968e-27
3562,-2.4804399153718995e-27
3563,-2.4801788301841485e-27
3564,-2.4799173817846158e-27
3565,-2.4796555705131535e-27
3566,-2.479393396709495e-27
3567,-2.4791308607132573e-27
3568,-2.4788679628639365e-27
3569,-2.4786047035009128e-27
3570,-2.4783410829634454e-27
3571,-2.4780771015906764e-27
3572,-2.4778127597216276e-27
3573,-2.4775480576952026e-27
3574,-2.477282995850187e-27
3575,-2.4770175745252445e-27
3576,-2.476751794058922e-27
3577,-2.4764856547896447e-27
3578,-2.476219157055721e-27
3579,-2.4759523011953378e-27
3580,-2.4756850875465623e-27
3581,-2.475417516447342e-27
3582,-2.475149588235506e-27
3583,-2.474881303248761e-27
3584,-2.4746126618246947e-27
3585,-2.4743436643007736e-27
3586,-2.4740743110143464e-27
3587,-2.4738046023026384e-27
3588,-2.473534538502756e-27
3589,-2.473264119951684e-27
3590,-2.4729933469862874e-27
3591,-2.4727222199433096e-27
3592,-2.472450739159373e-27
3593,-2.472178904970979e-27
3594,-2.471906717714508e-27
3595,-2.4716341777262196e-27
3596,-2.471361285342251e-27
3597,-2.4710880408986186e-27
3598,-2.470814444731217e-27
3599,-2.4705404971758186e-27
3600,-2.4702661985680755e-27
3601,-2.4699915492435148e-27
3602,-2.4697165495375464e-27
3603,-2.469441199785454e-27
3604,-2.469165500322401e-27
3605,-2.4688894514834276e-27
3606,-2.468613053603452e-27
3607,-2.4683363070172703e-27
3608,-2.4680592120595563e-27
3609,-2.4677817690648604e-27
3610,-2.467503978367609e-27
3611,-2.4672258403021085e-27
3612,-2.4669473552025404e-27
3613,-2.4666685234029633e-27
3614,-2.4663893452373134e-27
3615,-2.4661098210394022e-27
3616,-2.4658299511429203e-27
3617,-2.4655497358814315e-27
3618,-2.4652691755883796e-27
3619,-2.4649882705970818e-27
3620,-2.4647070212407338e-27
3621,-2.4644254278524057e-27
3622,-2.464143490765045e-27
3623,-2.463861210311474e-27
3624,-2.4635785868243925e-27
3625,-2.463295620636374e-27
3626,-2.46301231207987e-27
3627,-2.4627286614872047e-27
3628,-2.4624446691905816e-27
3629,-2.462160335522076e-27
3630,-2.461875660813642e-27
3631,-2.4615906453971045e-27
3632,-2.4613052896041684e-27
3633,-2.461019593766409e-27
3634,-2.4607335582152812e-27
3635,-2.460447183282111e-27
3636,-2.4601604692981014e-27
3637,-2.4598734165943295e-27
3638,-2.4595860255017456e-27
3639,-2.459298296351177e-27
3640,-2.459010229473323e-27
3641,-2.4587218251987603e-27
3642,-2.4584330838579362e-27
3643,-2.458144005781175e-27
3644,-2.457854591298673e-27
3645,-2.457564840740502e-27
3646,-2.457274754436607e-27
3647,-2.4569843327168068e-27
3648,-2.456693575910795e-27
3649,-2.4564024843481358e-27
3650,-2.4561110583582712e-27
3651,-2.4558192982705132e-27
3652,-2.4555272044140494e-27
