ell,DeltaCl_over_Cl_A_percent,DeltaCl_over_Cl_B_percent
2778,-8.481552573969849e-26,-2.544465772190955e-25
2779,-8.482003348150785e-26,-2.5446010044452355e-25
2780,-8.482451949570853e-26,-2.544735584871256e-25
2781,-8.482898379462957e-26,-2.544869513838887e-25
2782,-8.483342639060287e-26,-2.545002791718086e-25
2783,-8.483784729596342e-26,-2.5451354188789027e-25
2784,-8.484224652304907e-26,-2.5452673956914723e-25
2785,-8.484662408420058e-26,-2.5453987225260173e-25
2786,-8.485097999176164e-26,-2.5455293997528493e-25
2787,-8.485531425807884e-26,-2.545659427742365e-25
2788,-8.485962689550161e-26,-2.545788806865048e-25
2789,-8.486391791638223e-26,-2.5459175374914673e-25
2790,-8.486818733307587e-26,-2.546045619992276e-25
2791,-8.487243515794048e-26,-2.5461730547382143e-25
2792,-8.487666140333681e-26,-2.5462998421001046e-25
2793,-8.488086608162844e-26,-2.546425982448853e-25
2794,-8.488504920518174e-26,-2.5465514761554526e-25
2795,-8.488921078636575e-26,-2.5466763235909727e-25
2796,-8.489335083755239e-26,-2.546800525126572e-25
2797,-8.489746937111621e-26,-2.5469240811334864e-25
2798,-8.490156639943447e-26,-2.547046991983034e-25
2799,-8.490564193488718e-26,-2.547169258046616e-25
2800,-8.490969598985705e-26,-2.5472908796957116e-25
2801,-8.49137285767294e-26,-2.5474118573018823e-25
2802,-8.491773970789222e-26,-2.547532191236767e-25
2803,-8.492172939573616e-26,-2.5476518818720847e-25
2804,-8.492569765265449e-26,-2.5477709295796345e-25
2805,-8.492964449104302e-26,-2.547889334731291e-25
2806,-8.493356992330025e-26,-2.5480070976990076e-25
2807,-8.493747396182725e-26,-2.5481242188548174e-25
2808,-8.494135661902748e-26,-2.5482406985708247e-25
2809,-8.494521790730722e-26,-2.5483565372192164e-25
2810,-8.494905783907504e-26,-2.548471735172251e-25
2811,-8.495287642674216e-26,-2.548586292802265e-25
2812,-8.495667368272226e-26,-2.5487002104816677e-25
2813,-8.496044961943149e-26,-2.5488134885829446e-25
2814,-8.496420424928848e-26,-2.5489261274786545e-25
2815,-8.496793758471434e-26,-2.54903812754143e-25
2816,-8.497164963813256e-26,-2.549149489143977e-25
2817,-8.497534042196913e-26,-2.549260212659074e-25
2818,-8.497900994865238e-26,-2.5493702984595716e-25
2819,-8.498265823061306e-26,-2.549479746918392e-25
2820,-8.498628528028432e-26,-2.54958855840853e-25
2821,-8.498989111010162e-26,-2.549696733303049e-25
2822,-8.499347573250283e-26,-2.5498042719750853e-25
2823,-8.499703915992811e-26,-2.5499111747978427e-25
2824,-8.500058140481994e-26,-2.550017442144598e-25
2825,-8.500410247962314e-26,-2.5501230743886947e-25
2826,-8.500760239678478e-26,-2.5502280719035436e-25
2827,-8.501108116875422e-26,-2.550332435062627e-25
2828,-8.501453880798306e-26,-2.550436164239492e-25
2829,-8.501797532692519e-26,-2.550539259807756e-25
2830,-8.502139073803668e-26,-2.5506417221411005e-25
2831,-8.502478505377585e-26,-2.550743551613276e-25
2832,-8.502815828660317e-26,-2.5508447485980953e-25
2833,-8.503151044898134e-26,-2.5509453134694406e-25
2834,-8.503484155337526e-26,-2.551045246601258e-25
2835,-8.503815161225188e-26,-2.5511445483675563e-25
2836,-8.50414406380804e-26,-2.5512432191424118e-25
2837,-8.504470864333205e-26,-2.5513412592999616e-25
2838,-8.504795564048028e-26,-2.5514386692144085e-25
2839,-8.505118164200053e-26,-2.551535449260016e-25
2840,-8.50543866603704e-26,-2.551631599811112e-25
2841,-8.505757070806952e-26,-2.5517271212420855e-25
2842,-8.506073379757957e-26,-2.551822013927387e-25
2843,-8.506387594138426e-26,-2.551916278241528e-25
2844,-8.506699715196941e-26,-2.5520099145590826e-25
2845,-8.507009744182272e-26,-2.5521029232546816e-25
2846,-8.507317682343398e-26,-2.5521953047030195e-25
2847,-8.507623530929492e-26,-2.5522870592788475e-25
2848,-8.507927291189923e-26,-2.552378187356977e-25
2849,-8.508228964374258e-26,-2.552468689312277e-25
2850,-8.508528551732256e-26,-2.552558565519677e-25
2851,-8.50882605451387e-26,-2.552647816354161e-25
2852,-8.509121473969238e-26,-2.552736442190772e-25
2853,-8.5094148113487e-26,-2.55282444340461e-25
2854,-8.509706067902768e-26,-2.5529118203708307e-25
2855,-8.509995244882153e-26,-2.5529985734646458e-25
2856,-8.510282343537747e-26,-2.553084703061324e-25
2857,-8.510567365120624e-26,-2.553170209536187e-25
2858,-8.510850310882044e-26,-2.553255093264613e-25
2859,-8.511131182073439e-26,-2.553339354622032e-25
2860,-8.511409979946439e-26,-2.5534229939839314e-25
2861,-8.511686705752831e-26,-2.5535060117258493e-25
2862,-8.51196136074459e-26,-2.5535884082233774e-25
2863,-8.512233946173867e-26,-2.55367018385216e-25
2864,-8.512504463292983e-26,-2.553751338987895e-25
2865,-8.512772913354435e-26,-2.5538318740063304e-25
2866,-8.513039297610881e-26,-2.5539117892832645e-25
2867,-8.513303617315165e-26,-2.55399108519455e-25
2868,-8.513565873720289e-26,-2.5540697621160874e-25
2869,-8.513826068079423e-26,-2.554147820423827e-25
2870,-8.5140842016459e-26,-2.5542252604937703e-25
2871,-8.514340275673225e-26,-2.5543020827019673e-25
2872,-8.514594291415056e-26,-2.5543782874245167e-25
2873,-8.514846250125224e-26,-2.5544538750375673e-25
2874,-8.515096153057705e-26,-2.5545288459173116e-25
2875,-8.515344001466649e-26,-2.5546032004399946e-25
2876,-8.515589796606351e-26,-2.5546769389819058e-25
2877,-8.51583353973127e-26,-2.554750061919381e-25
2878,-8.516075232096014e-26,-2.554822569628804e-25
2879,-8.516314874955348e-26,-2.5548944624866046e-25
2880,-8.516552469564186e-26,-2.5549657408692555e-25
2881,-8.516788017177593e-26,-2.5550364051532783e-25
2882,-8.517021519050784e-26,-2.5551064557152353e-25
2883,-8.51725297643912e-26,-2.555175892931736e-25
2884,-8.517482390598108e-26,-2.5552447171794324e-25
2885,-8.517709762783404e-26,-2.555312928835021e-25
2886,-8.5179350942508e-26,-2.5553805282752407e-25
2887,-8.518158386256242e-26,-2.555447515876872e-25
2888,-8.5183796400558e-26,-2.5555138920167403e-25
2889,-8.518598856905699e-26,-2.5555796570717096e-25
2890,-8.518816038062294e-26,-2.555644811418688e-25
2891,-8.519031184782078e-26,-2.5557093554346235e-25
2892,-8.519244298321683e-26,-2.5557732894965045e-25
2893,-8.519455379937867e-26,-2.5558366139813603e-25
2894,-8.519664430887531e-26,-2.5558993292662596e-25
2895,-8.519871452427698e-26,-2.5559614357283098e-25
2896,-8.520076445815531e-26,-2.5560229337446593e-25
2897,-8.52027941230831e-26,-2.5560838236924933e-25
2898,-8.520480353163452e-26,-2.5561441059490355e-25
2899,-8.520679269638495e-26,-2.5562037808915486e-25
2900,-8.520876162991101e-26,-2.556262848897331e-25
2901,-8.521071034479064e-26,-2.556321310343719e-25
2902,-8.52126388536029e-26,-2.556379165608087e-25
2903,-8.521454716892805e-26,-2.556436415067842e-25
2904,-8.521643530334766e-26,-2.55649305910043e-25
2905,-8.52183032694444e-26,-2.5565490980833326e-25
2906,-8.522015107980207e-26,-2.556604532394063e-25
2907,-8.522197874700573e-26,-2.5566593624101717e-25
2908,-8.522378628364147e-26,-2.5567135885092445e-25
2909,-8.522557370229664e-26,-2.5567672110688993e-25
2910,-8.522734101555955e-26,-2.5568202304667865e-25
2911,-8.522908823601972e-26,-2.5568726470805916e-25
2912,-8.523081537626776e-26,-2.556924461288033e-25
2913,-8.523252244889527e-26,-2.5569756734668585e-25
2914,-8.523420946649506e-26,-2.557026283994852e-25
2915,-8.523587644166081e-26,-2.5570762932498244e-25
2916,-8.52375233869874e-26,-2.5571257016096217e-25
2917,-8.523915031507064e-26,-2.5571745094521193e-25
2918,-8.524075723850735e-26,-2.55722271715522e-25
2919,-8.52423441698954e-26,-2.5572703250968624e-25
2920,-8.524391112183365e-26,-2.5573173336550096e-25
2921,-8.524545810692186e-26,-2.5573637432076563e-25
2922,-8.524698513776085e-26,-2.5574095541328257e-25
2923,-8.524849222695226e-26,-2.557454766808568e-25
2924,-8.524997938709881e-26,-2.5574993816129648e-25
2925,-8.525144663080407e-26,-2.557543398924122e-25
2926,-8.525289397067247e-26,-2.5575868191201743e-25
2927,-8.525432141930943e-26,-2.557629642579283e-25
2928,-8.525572898932118e-26,-2.5576718696796355e-25
2929,-8.525711669331487e-26,-2.5577135007994466e-25
2930,-8.52584845438985e-26,-2.557754536316955e-25
2931,-8.525983255368089e-26,-2.557794976610427e-25
2932,-8.526116073527175e-26,-2.5578348220581526e-25
2933,-8.526246910128154e-26,-2.557874073038446e-25
2934,-8.526375766432156e-26,-2.557912729929647e-25
2935,-8.526502643700391e-26,-2.5579507931101173e-25
2936,-8.52662754319415e-26,-2.557988262958245e-25
2937,-8.526750466174796e-26,-2.558025139852439e-25
2938,-8.526871413903768e-26,-2.5580614241711306e-25
2939,-8.526990387642584e-26,-2.5580971162927755e-25
2940,-8.52710738865283e-26,-2.558132216595849e-25
2941,-8.527222418196173e-26,-2.558166725458852e-25
2942,-8.52733547753434e-26,-2.558200643260302e-25
2943,-8.527446567929134e-26,-2.5582339703787406e-25
2944,-8.527555690642423e-26,-2.5582667071927274e-25
2945,-8.527662846936148e-26,-2.558298854080844e-25
2946,-8.527768038072307e-26,-2.558330411421692e-25
2947,-8.527871265312971e-26,-2.5583613795938914e-25
2948,-8.52797252992027e-26,-2.558391758976081e-25
2949,-8.528071833156397e-26,-2.5584215499469186e-25
2950,-8.528169176283608e-26,-2.5584507528850822e-25
2951,-8.528264560564212e-26,-2.5584793681692638e-25
2952,-8.52835798726059e-26,-2.5585073961781767e-25
2953,-8.528449457635162e-26,-2.5585348372905483e-25
2954,-8.528538972950422e-26,-2.5585616918851265e-25
2955,-8.528626534468908e-26,-2.558587960340672e-25
2956,-8.528712143453215e-26,-2.5586136430359645e-25
2957,-8.528795801165987e-26,-2.5586387403497963e-25
2958,-8.528877508869928e-26,-2.5586632526609786e-25
2959,-8.528957267827784e-26,-2.5586871803483355e-25
2960,-8.529035079302353e-26,-2.558710523790706e-25
2961,-8.529110944556475e-26,-2.5587332833669424e-25
2962,-8.529184864853047e-26,-2.558755459455914e-25
2963,-8.529256841455004e-26,-2.5587770524365015e-25
2964,-8.529326875625329e-26,-2.5587980626875987e-25
2965,-8.529394968627043e-26,-2.558818490588113e-25
2966,-8.52946112172321e-26,-2.5588383365169636e-25
2967,-8.529525336176941e-26,-2.558857600853082e-25
2968,-8.529587613251374e-26,-2.558876283975412e-25
2969,-8.529647954209699e-26,-2.5588943862629095e-25
2970,-8.52970636031513e-26,-2.5589119080945395e-25
2971,-8.529762832830929e-26,-2.5589288498492793e-25
2972,-8.529817373020381e-26,-2.5589452119061147e-25
2973,-8.529869982146814e-26,-2.558960994644044e-25
2974,-8.529920661473579e-26,-2.558976198442074e-25
2975,-8.529969412264068e-26,-2.5589908236792204e-25
2976,-8.530016235781694e-26,-2.5590048707345086e-25
2977,-8.530061133289907e-26,-2.5590183399869715e-25
2978,-8.530104106052175e-26,-2.559031231815653e-25
2979,-8.530145155332e-26,-2.5590435465996e-25
2980,-8.530184282392907e-26,-2.559055284717872e-25
2981,-8.530221488498445e-26,-2.5590664465495334e-25
2982,-8.530256774912182e-26,-2.559077032473655e-25
2983,-8.530290142897714e-26,-2.559087042869314e-25
2984,-8.530321593718652e-26,-2.5590964781155957e-25
2985,-8.530351128638633e-26,-2.55910533859159e-25
2986,-8.530378748921304e-26,-2.5591136246763916e-25
2987,-8.530404455830336e-26,-2.559121336749101e-25
2988,-8.53042825062941e-26,-2.559128475188823e-25
2989,-8.530450134582229e-26,-2.5591350403746684e-25
2990,-8.530470108952503e-26,-2.5591410326857513e-25
2991,-8.530488175003959e-26,-2.5591464525011878e-25
2992,-8.530504334000329e-26,-2.559151300200099e-25
2993,-8.530518587205365e-26,-2.5591555761616095e-25
2994,-8.530530935882819e-26,-2.559159280764846e-25
2995,-8.530541381296457e-26,-2.559162414388937e-25
2996,-8.530549924710045e-26,-2.5591649774130137e-25
2997,-8.530556567387366e-26,-2.55916697021621e-25
2998,-8.530561310592191e-26,-2.559168393177658e-25
2999,-8.53056415558831e-26,-2.5591692466764934e-25
3000,-8.530565103639508e-26,-2.5591695310918524e-25
3001,-8.530564156009575e-26,-2.5591692468028723e-25
3002,-8.530561313962289e-26,-2.559168394188687e-25
3003,-8.530556578761446e-26,-2.5591669736284336e-25
3004,-8.530549951670825e-26,-2.5591649855012478e-25
3005,-8.53054143395421e-26,-2.559162430186263e-25
3006,-8.530531026875368e-26,-2.5591593080626106e-25
3007,-8.530518731698081e-26,-2.5591556195094243e-25
3008,-8.530504549686105e-26,-2.5591513649058313e-25
3009,-8.530488482103194e-26,-2.5591465446309584e-25
3010,-8.530470530213107e-26,-2.5591411590639323e-25
3011,-8.530450695279567e-26,-2.5591352085838697e-25
3012,-8.530428978566307e-26,-2.559128693569892e-25
3013,-8.530405381337038e-26,-2.5591216144011115e-25
3014,-8.530379904855463e-26,-2.559113971456639e-25
3015,-8.530352550385262e-26,-2.5591057651155786e-25
3016,-8.530323319190115e-26,-2.559096995757034e-25
3017,-8.530292212533663e-26,-2.559087663760099e-25
3018,-8.530259231679552e-26,-2.559077769503866e-25
3019,-8.530224377891393e-26,-2.559067313367418e-25
3020,-8.530187652432789e-26,-2.559056295729837e-25
3021,-8.530149056567307e-26,-2.5590447169701925e-25
3022,-8.530108591558509e-26,-2.559032577467553e-25
3023,-8.530066258669921e-26,-2.5590198776009763e-25
3024,-8.530022059165052e-26,-2.5590066177495154e-25
3025,-8.529975994307382e-26,-2.5589927982922147e-25
3026,-8.529928065360367e-26,-2.55897841960811e-25
3027,-8.529878273587432e-26,-2.5589634820762297e-25
3028,-8.529826620251979e-26,-2.5589479860755937e-25
3029,-8.529773106617372e-26,-2.558931931985212e-25
3030,-8.529717733946952e-26,-2.5589153201840855e-25
3031,-8.529660503504026e-26,-2.558898151051208e-25
3032,-8.529601416551866e-26,-2.5588804249655605e-25
3033,-8.529540474353716e-26,-2.5588621423061147e-25
3034,-8.529477678172773e-26,-2.558843303451832e-25
3035,-8.529413029272212e-26,-2.5588239087816636e-25
3036,-8.529346528915162e-26,-2.5588039586745487e-25
3037,-8.529278178364716e-26,-2.558783453509415e-25
3038,-8.52920797888393e-26,-2.558762393665179e-25
3039,-8.529135931735814e-26,-2.5587407795207445e-25
3040,-8.529062038183343e-26,-2.558718611455003e-25
3041,-8.528986299489448e-26,-2.558695889846834e-25
3042,-8.528908716917012e-26,-2.558672615075104e-25
3043,-8.528829291728879e-26,-2.5586487875186635e-25
3044,-8.528748025187846e-26,-2.558624407556354e-25
3045,-8.528664918556661e-26,-2.5585994755669986e-25
3046,-8.528579973098027e-26,-2.558573991929408e-25
3047,-8.528493190074597e-26,-2.5585479570223796e-25
3048,-8.52840457074898e-26,-2.5585213712246944e-25
3049,-8.528314116383719e-26,-2.558494234915116e-25
3050,-8.528221828241324e-26,-2.558466548472397e-25
3051,-8.528127707584238e-26,-2.5584383122752715e-25
3052,-8.52803175567486e-26,-2.558409526702458e-25
3053,-8.52793397377552e-26,-2.558380192132656e-25
3054,-8.527834363148514e-26,-2.5583503089445545e-25
3055,-8.527732925056064e-26,-2.558319877516819e-25
3056,-8.527629660760335e-26,-2.5582888982281007e-25
3057,-8.527524571523439e-26,-2.558257371457032e-25
3058,-8.527417658607426e-26,-2.5582252975822283e-25
3059,-8.527308923274286e-26,-2.558192676982286e-25
3060,-8.527198366785941e-26,-2.5581595100357827e-25
3061,-8.527085990404261e-26,-2.5581257971212785e-25
3062,-8.526971795391042e-26,-2.558091538617313e-25
3063,-8.526855783008016e-26,-2.5580567349024045e-25
3064,-8.526737954516851e-26,-2.558021386355055e-25
3065,-8.52661831117915e-26,-2.557985493353745e-25
3066,-8.526496854256445e-26,-2.5579490562769336e-25
3067,-8.526373585010204e-26,-2.557912075503061e-25
3068,-8.52624850470181e-26,-2.557874551410543e-25
3069,-8.526121614592596e-26,-2.557836484377779e-25
3070,-8.525992915943803e-26,-2.557797874783141e-25
3071,-8.525862410016617e-26,-2.5577587230049854e-25
3072,-8.525730098072132e-26,-2.55771902942164e-25
3073,-8.525595981371383e-26,-2.5576787944114153e-25
3074,-8.525460061175314e-26,-2.5576380183525946e-25
3075,-8.525322338744803e-26,-2.557596701623441e-25
3076,-8.525182815340651e-26,-2.5575548446021953e-25
3077,-8.525041492223563e-26,-2.557512447667069e-25
3078,-8.524898370654183e-26,-2.557469511196255e-25
3079,-8.524753451893068e-26,-2.5574260355679203e-25
3080,-8.524606737200689e-26,-2.557382021160207e-25
3081,-8.524458227837438e-26,-2.5573374683512316e-25
3082,-8.524307925063619e-26,-2.5572923775190857e-25
3083,-8.524155830139456e-26,-2.5572467490418365e-25
3084,-8.524001944325079e-26,-2.5572005832975236e-25
3085,-8.523846268880544e-26,-2.5571538806641634e-25
3086,-8.523688805065807e-26,-2.557106641519742e-25
3087,-8.523529554140739e-26,-2.557058866242222e-25
3088,-8.523368517365122e-26,-2.557010555209537e-25
3089,-8.52320569599865e-26,-2.5569617087995955e-25
3090,-8.523041091300915e-26,-2.5569123273902745e-25
3091,-8.522874704531427e-26,-2.556862411359428e-25
3092,-8.522706536949601e-26,-2.55681196108488e-25
3093,-8.522536589814747e-26,-2.5567609769444243e-25
3094,-8.522364864386092e-26,-2.5567094593158277e-25
3095,-8.522191361922757e-26,-2.5566574085768273e-25
3096,-8.522016083683774e-26,-2.5566048251051325e-25
3097,-8.521839030928072e-26,-2.5565517092784223e-25
3098,-8.521660204914477e-26,-2.5564980614743436e-25
3099,-8.521479606901718e-26,-2.5564438820705155e-25
3100,-8.521297238148422e-26,-2.5563891714445263e-25
3101,-8.521113099913117e-26,-2.556333929973935e-25
3102,-8.520927193454219e-26,-2.5562781580362663e-25
3103,-8.520739520030053e-26,-2.5562218560090156e-25
3104,-8.520550080898823e-26,-2.556165024269647e-25
3105,-8.520358877318642e-26,-2.556107663195593e-25
3106,-8.520165910547501e-26,-2.5560497731642506e-25
3107,-8.5199711818433e-26,-2.55599135455299e-25
3108,-8.519774692463812e-26,-2.555932407739144e-25
3109,-8.519576443666716e-26,-2.5558729331000146e-25
3110,-8.519376436709566e-26,-2.55581293101287e-25
3111,-8.519174672849817e-26,-2.555752401854945e-25
3112,-8.518971153344802e-26,-2.5556913460034405e-25
3113,-8.518765879451744e-26,-2.5556297638355236e-25
3114,-8.518558852427753e-26,-2.555567655728326e-25
3115,-8.518350073529822e-26,-2.555505022058946e-25
3116,-8.518139544014823e-26,-2.5554418632044468e-25
3117,-8.517927265139517e-26,-2.5553781795418554e-25
3118,-8.517713238160549e-26,-2.5553139714481647e-25
3119,-8.517497464334434e-26,-2.55524923930033e-25
3120,-8.517279944917578e-26,-2.5551839834752733e-25
3121,-8.517060681166257e-26,-2.5551182043498773e-25
3122,-8.516839674336632e-26,-2.5550519023009897e-25
3123,-8.516616925684737e-26,-2.5549850777054207e-25
3124,-8.516392436466481e-26,-2.5549177309399443e-25
3125,-8.516166207937656e-26,-2.554849862381297e-25
3126,-8.515938241353926e-26,-2.5547814724061777e-25
3127,-8.515708537970818e-26,-2.5547125613912457e-25
3128,-8.515477099043742e-26,-2.554643129713123e-25
3129,-8.515243925827977e-26,-2.5545731777483934e-25
3130,-8.515009019578677e-26,-2.554502705873603e-25
3131,-8.514772381550856e-26,-2.5544317144652564e-25
3132,-8.514534012999405e-26,-2.5543602038998213e-25
3133,-8.514293915179083e-26,-2.554288174553725e-25
3134,-8.514052089344514e-26,-2.554215626803354e-25
3135,-8.513808536750181e-26,-2.5541425610250547e-25
3136,-8.513563258650451e-26,-2.554068977595135e-25
3137,-8.513316256299535e-26,-2.5539948768898608e-25
3138,-8.513067530951521e-26,-2.5539202592854566e-25
3139,-8.512817083860359e-26,-2.5538451251581073e-25
3140,-8.512564916279852e-26,-2.5537694748839556e-25
3141,-8.512311029463668e-26,-2.5536933088391004e-25
3142,-8.512055424665344e-26,-2.5536166273996034e-25
3143,-8.511798103138261e-26,-2.5535394309414782e-25
3144,-8.511539066135674e-26,-2.553461719840702e-25
3145,-8.51127831491068e-26,-2.553383494473204e-25
3146,-8.511015850716243e-26,-2.553304755214873e-25
