ell,Delta_Cl_over_Cl_A,Delta_Cl_over_Cl_B
1790,-0.0007196382051735709,-0.0021589146155207126
1791,-0.000719962359872679,-0.0021598870796180366
1792,-0.0007202862114833099,-0.00216085863444993
1793,-0.0007206097599665078,-0.0021618292798995234
1794,-0.0007209330052837016,-0.0021627990158511047
1795,-0.0007212559473967063,-0.002163767842190119
1796,-0.0007215785862677211,-0.002164735758803163
1797,-0.0007219009218593286,-0.002165702765577986
1798,-0.0007222229541344956,-0.002166668862403487
1799,-0.0007225446830565707,-0.002167634049169712
1800,-0.000722866108589285,-0.002168598325767855
1801,-0.0007231872306967511,-0.002169561692090253
1802,-0.0007235080493434617,-0.002170524148030385
1803,-0.0007238285644942903,-0.002171485693482871
1804,-0.0007241487761144898,-0.0021724463283434694
1805,-0.0007244686841696919,-0.0021734060525090753
1806,-0.0007247882886259062,-0.0021743648658777183
1807,-0.000725107589449521,-0.002175322768348563
1808,-0.0007254265866073004,-0.0021762797598219013
1809,-0.0007257452800663857,-0.0021772358401991572
1810,-0.000726063669794294,-0.002178191009382882
1811,-0.0007263817557589169,-0.0021791452672767506
1812,-0.0007266995379285216,-0.0021800986137855646
1813,-0.0007270170162717484,-0.002181051048815245
1814,-0.0007273341907576113,-0.002182002572272834
1815,-0.0007276510613554969,-0.002182953184066491
1816,-0.0007279676280351641,-0.002183902884105492
1817,-0.000728283890766743,-0.0021848516723002287
1818,-0.0007285998495207347,-0.002185799548562204
1819,-0.0007289155042680105,-0.0021867465128040313
1820,-0.000729230854979812,-0.0021876925649394357
1821,-0.0007295459016277488,-0.002188637704883246
1822,-0.0007298606441837995,-0.0021895819325513984
1823,-0.000730175082620311,-0.0021905252478609328
1824,-0.000730489216909996,-0.002191467650729988
1825,-0.0007308030470259353,-0.002192409141077806
1826,-0.0007311165729415749,-0.002193349718824725
1827,-0.0007314297946307266,-0.0021942893838921796
1828,-0.0007317427120675667,-0.0021952281362026997
1829,-0.0007320553252266358,-0.002196165975679907
1830,-0.0007323676340828379,-0.0021971029022485136
1831,-0.0007326796386114405,-0.0021980389158343214
1832,-0.000732991338788073,-0.002198974016364219
1833,-0.0007333027345887267,-0.00219990820376618
1834,-0.0007336138259897542,-0.0022008414779692625
1835,-0.0007339246129678687,-0.002201773838903606
1836,-0.0007342350955001429,-0.0022027052865004285
1837,-0.0007345452735640094,-0.002203635820692028
1838,-0.0007348551471372598,-0.0022045654414117794
1839,-0.0007351647161980431,-0.002205494148594129
1840,-0.0007354739807248665,-0.0022064219421745993
1841,-0.000735782940696594,-0.002207348822089782
1842,-0.0007360915960924462,-0.0022082747882773385
1843,-0.0007363999468919989,-0.0022091998406759965
1844,-0.0007367079930751839,-0.0022101239792255514
1845,-0.0007370157346222869,-0.0022110472038668607
1846,-0.0007373231715139483,-0.002211969514541845
1847,-0.0007376303037311618,-0.002212890911193485
1848,-0.0007379371312552733,-0.00221381139376582
1849,-0.0007382436540679814,-0.002214730962203944
1850,-0.0007385498721513368,-0.0022156496164540103
1851,-0.0007388557854877406,-0.002216567356463222
1852,-0.0007391613940599446,-0.0022174841821798338
1853,-0.0007394666978510509,-0.0022184000935531524
1854,-0.0007397716968445099,-0.00221931509053353
1855,-0.000740076391024122,-0.002220229173072366
1856,-0.0007403807803740351,-0.0022211423411221056
1857,-0.0007406848648787445,-0.0022220545946362333
1858,-0.0007409886445230927,-0.0022229659335692782
1859,-0.0007412921192922687,-0.0022238763578768064
1860,-0.0007415952891718071,-0.002224785867515421
1861,-0.0007418981541475878,-0.002225694462442763
1862,-0.0007422007142058355,-0.002226602142617506
1863,-0.0007425029693331188,-0.0022275089079993563
1864,-0.0007428049195163498,-0.0022284147585490493
1865,-0.0007431065647427835,-0.00222931969422835
1866,-0.0007434079050000173,-0.0022302237150000517
1867,-0.0007437089402759905,-0.0022311268208279715
1868,-0.0007440096705589834,-0.0022320290116769497
1869,-0.0007443100958376167,-0.00223293028751285
1870,-0.0007446102161008516,-0.0022338306483025545
1871,-0.0007449100313379883,-0.002234730094013965
1872,-0.0007452095415386663,-0.0022356286246159986
1873,-0.000745508746692863,-0.002236526240078589
1874,-0.0007458076467908941,-0.002237422940372682
1875,-0.0007461062418234117,-0.002238318725470235
1876,-0.000746404531781405,-0.0022392135953442148
1877,-0.0007467025166561995,-0.0022401075499685987
1878,-0.0007470001964394554,-0.002241000589318366
1879,-0.0007472975711231682,-0.0022418927133695046
1880,-0.000747594640699668,-0.002242783922099004
1881,-0.0007478914051616179,-0.0022436742154848537
1882,-0.0007481878645020147,-0.002244563593506044
1883,-0.0007484840187141881,-0.002245452056142564
1884,-0.0007487798677917991,-0.0022463396033753974
1885,-0.0007490754117288409,-0.0022472262351865223
1886,-0.000749370650519637,-0.002248111951558911
1887,-0.0007496655841588418,-0.002248996752476525
1888,-0.0007499602126414388,-0.0022498806379243163
1889,-0.000750254535962742,-0.0022507636078882257
1890,-0.0007505485541183925,-0.0022516456623551777
1891,-0.0007508422671043607,-0.002252526801313082
1892,-0.0007511356749169442,-0.0022534070247508323
1893,-0.000751428777552767,-0.002254286332658301
1894,-0.0007517215750087808,-0.0022551647250263424
1895,-0.0007520140672822619,-0.0022560422018467856
1896,-0.0007523062543708127,-0.002256918763112438
1897,-0.0007525981362723601,-0.00225779440881708
1898,-0.0007528897129851553,-0.0022586691389554657
1899,-0.0007531809845077728,-0.0022595429535233183
1900,-0.0007534719508391108,-0.0022604158525173323
1901,-0.0007537626119783898,-0.0022612878359351695
1902,-0.0007540529679251521,-0.002262158903775456
1903,-0.0007543430186792616,-0.002263029056037785
1904,-0.0007546327642409029,-0.0022638982927227084
1905,-0.0007549222046105813,-0.0022647666138317438
1906,-0.0007552113397891216,-0.002265634019367365
1907,-0.000755500169777668,-0.002266500509333004
1908,-0.0007557886945776833,-0.00226736608373305
1909,-0.0007560769141909484,-0.0022682307425728448
1910,-0.0007563648286195618,-0.0022690944858586855
1911,-0.0007566524378659392,-0.0022699573135978174
1912,-0.0007569397419328126,-0.002270819225798438
1913,-0.0007572267408232302,-0.0022716802224696906
1914,-0.0007575134345405553,-0.0022725403036216655
1915,-0.0007577998230884663,-0.002273399469265399
1916,-0.0007580859064709556,-0.002274257719412867
1917,-0.0007583716846923302,-0.00227511505407699
1918,-0.000758657157757209,-0.002275971473271627
1919,-0.000758942325670525,-0.002276826977011575
1920,-0.0007592271884375222,-0.0022776815653125664
1921,-0.0007595117460637569,-0.002278535238191271
1922,-0.0007597959985550965,-0.0022793879956652897
1923,-0.0007600799459177184,-0.002280239837753155
1924,-0.0007603635881581103,-0.002281090764474331
1925,-0.0007606469252830697,-0.0022819407758492088
1926,-0.0007609299572997023,-0.002282789871899107
1927,-0.0007612126842154228,-0.002283638052646268
1928,-0.0007614951060379534,-0.0022844853181138605
1929,-0.0007617772227753238,-0.0022853316683259716
1930,-0.0007620590344358703,-0.002286177103307611
1931,-0.000762340541028236,-0.002287021623084708
1932,-0.0007626217425613687,-0.002287865227684106
1933,-0.000762902639044522,-0.0022887079171335658
1934,-0.0007631832304872546,-0.002289549691461764
1935,-0.0007634635168994281,-0.0022903905506982845
1936,-0.0007637434982912091,-0.002291230494873627
1937,-0.000764023174673066,-0.002292069524019198
1938,-0.0007643025460557705,-0.0022929076381673114
1939,-0.0007645816124503962,-0.0022937448373511883
1940,-0.0007648603738683177,-0.002294581121604953
1941,-0.0007651388303212113,-0.0022954164909636337
1942,-0.0007654169818210532,-0.0022962509454631593
1943,-0.0007656948283801193,-0.0022970844851403576
1944,-0.0007659723700109856,-0.0022979171100329567
1945,-0.0007662496067265261,-0.002298748820179578
1946,-0.0007665265385399137,-0.0022995796156197413
1947,-0.0007668031654646194,-0.002300409496393858
1948,-0.00076707948751441,-0.0023012384625432296
1949,-0.0007673555047033507,-0.002302066514110052
1950,-0.0007676312170458022,-0.0023028936511374064
1951,-0.000767906624556421,-0.002303719873669263
1952,-0.0007681817272501584,-0.002304545181750475
1953,-0.0007684565251422612,-0.0023053695754267833
1954,-0.0007687310182482697,-0.002306193054744809
1955,-0.0007690052065840176,-0.002307015619752053
1956,-0.0007692790901656329,-0.002307837270496899
1957,-0.0007695526690095349,-0.0023086580070286046
1958,-0.0007698259431324357,-0.002309477829397307
1959,-0.0007700989125513385,-0.0023102967376540154
1960,-0.000770371577283538,-0.002311114731850614
1961,-0.000770643937346619,-0.002311931812039857
1962,-0.0007709159927584572,-0.0023127479782753717
1963,-0.0007711877435372165,-0.0023135632306116494
1964,-0.0007714591897013506,-0.0023143775691040515
1965,-0.0007717303312696019,-0.0023151909938088056
1966,-0.000772001168261,-0.002316003504783
1967,-0.0007722717006948626,-0.002316815102084588
1968,-0.0007725419285907943,-0.0023176257857723827
1969,-0.0007728118519686854,-0.002318435555906056
1970,-0.0007730814708487132,-0.0023192444125461394
1971,-0.00077335078525134,-0.00232005235575402
1972,-0.0007736197951973126,-0.002320859385591938
1973,-0.0007738885007076625,-0.002321665502122988
1974,-0.0007741569018037058,-0.0023224707054111176
1975,-0.0007744249985070408,-0.0023232749955211223
1976,-0.0007746927908395496,-0.0023240783725186486
1977,-0.0007749602788233962,-0.0023248808364701888
1978,-0.0007752274624810265,-0.0023256823874430793
1979,-0.0007754943418351683,-0.0023264830255055047
1980,-0.0007757609169088295,-0.0023272827507264883
1981,-0.000776027187725299,-0.002328081563175897
1982,-0.0007762931543081453,-0.002328879462924436
1983,-0.0007765588166812167,-0.00232967645004365
1984,-0.0007768241748686394,-0.002330472524605918
1985,-0.0007770892288948189,-0.002331267686684457
1986,-0.0007773539787844386,-0.002332061936353316
1987,-0.0007776184245624586,-0.002332855273687376
1988,-0.0007778825662541163,-0.002333647698762349
1989,-0.0007781464038849256,-0.002334439211654777
1990,-0.0007784099374806759,-0.0023352298124420276
1991,-0.0007786731670674322,-0.002336019501202296
1992,-0.0007789360926715348,-0.002336808278014604
1993,-0.0007791987143195977,-0.0023375961429587928
1994,-0.0007794610320385091,-0.0023383830961155273
1995,-0.000779723045855431,-0.002339169137566293
1996,-0.0007799847557977978,-0.0023399542673933934
1997,-0.0007802461618933165,-0.002340738485679949
1998,-0.0007805072641699663,-0.002341521792509899
1999,-0.0007807680626559972,-0.0023423041879679913
2000,-0.0007810285573799312,-0.0023430856721397934
2001,-0.0007812887483705597,-0.0023438662451116792
2002,-0.0007815486356569445,-0.0023446459069708333
2003,-0.0007818082192684173,-0.0023454246578052517
2004,-0.0007820674992345783,-0.0023462024977037345
2005,-0.0007823264755852964,-0.002346979426755889
2006,-0.0007825851483507084,-0.002347755445052125
2007,-0.0007828435175612189,-0.0023485305526836564
2008,-0.0007831015832474995,-0.002349304749742498
2009,-0.0007833593454404879,-0.0023500780363214634
2010,-0.0007836168041713889,-0.0023508504125141667
2011,-0.000783873959471672,-0.002351621878415016
2012,-0.0007841308113730721,-0.0023523924341192163
2013,-0.0007843873599075892,-0.0023531620797227672
2014,-0.0007846436051074865,-0.0023539308153224595
2015,-0.0007848995470052918,-0.002354698641015875
2016,-0.0007851551856337957,-0.002355465556901387
2017,-0.0007854105210260516,-0.0023562315630781547
2018,-0.0007856655532153749,-0.0023569966596461247
2019,-0.0007859202822353436,-0.0023577608467060304
2020,-0.0007861747081197955,-0.0023585241243593864
2021,-0.0007864288309028307,-0.0023592864927084924
2022,-0.0007866826506188093,-0.0023600479518564275
2023,-0.0007869361673023502,-0.0023608085019070505
2024,-0.000787189380988333,-0.002361568142964999
2025,-0.0007874422917118956,-0.0023623268751356867
2026,-0.0007876948995084341,-0.0023630846985253024
2027,-0.0007879472044136037,-0.0023638416132408108
2028,-0.0007881992064633153,-0.0023645976193899455
2029,-0.0007884509056937383,-0.002365352717081215
2030,-0.000788702302141298,-0.002366106906423894
2031,-0.0007889533958426762,-0.0023668601875280284
2032,-0.0007892041868348095,-0.0023676125605044287
2033,-0.0007894546751548904,-0.002368364025464671
2034,-0.0007897048608403657,-0.0023691145825210968
2035,-0.0007899547439289365,-0.0023698642317868095
2036,-0.0007902043244585575,-0.0023706129733756724
2037,-0.0007904536024674371,-0.002371360807402311
2038,-0.0007907025779940358,-0.0023721077339821073
2039,-0.0007909512510770667,-0.0023728537532312
2040,-0.0007911996217554951,-0.0023735988652664854
2041,-0.0007914476900685371,-0.0023743430702056114
2042,-0.0007916954560556602,-0.0023750863681669806
2043,-0.0007919429197565822,-0.002375828759269747
2044,-0.0007921900812112708,-0.0023765702436338125
2045,-0.0007924369404599434,-0.00237731082137983
2046,-0.0007926834975430663,-0.0023780504926291988
2047,-0.0007929297525013544,-0.002378789257504063
2048,-0.0007931757053757712,-0.0023795271161273133
2049,-0.000793421356207527,-0.002380264068622581
2050,-0.0007936667050380801,-0.00238100011511424
2051,-0.0007939117519091354,-0.0023817352557274065
2052,-0.000794156496862644,-0.0023824694905879317
2053,-0.0007944009399408026,-0.002383202819822408
2054,-0.0007946450811860538,-0.0023839352435581617
2055,-0.0007948889206410848,-0.0023846667619232547
2056,-0.0007951324583488275,-0.002385397375046482
2057,-0.0007953756943524572,-0.002386127083057372
2058,-0.0007956186286953938,-0.0023868558860861812
2059,-0.0007958612614212995,-0.0023875837842638986
2060,-0.0007961035925740792,-0.0023883107777222376
2061,-0.0007963456221978805,-0.0023890368665936417
2062,-0.0007965873503370922,-0.0023897620510112765
2063,-0.000796828777036345,-0.0023904863311090345
2064,-0.0007970699023405097,-0.002391209707021529
2065,-0.0007973107262946979,-0.0023919321788840936
2066,-0.000797551248944261,-0.002392653746832783
2067,-0.0007977914703347904,-0.002393374411004371
2068,-0.0007980313905121157,-0.002394094171536347
2069,-0.0007982710095223058,-0.0023948130285669175
2070,-0.000798510327411667,-0.002395530982235001
2071,-0.0007987493442267445,-0.002396248032680233
2072,-0.0007989880600143192,-0.0023969641800429572
2073,-0.0007992264748214098,-0.0023976794244642296
2074,-0.0007994645886952713,-0.0023983937660858137
2075,-0.0007997024016833943,-0.002399107205050183
2076,-0.0007999399138335051,-0.002399819741500515
2077,-0.0008001771251935644,-0.0024005313755806933
2078,-0.0008004140358117687,-0.002401242107435306
2079,-0.0008006506457365473,-0.0024019519372096418
